STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,trans1g,Transitions from previous generation,isced11,International Standard Classification of Education (ISCED 2011),sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,DK,Denmark,2023,,30.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EA20,Euro area – 20 countries (from 2023),2019,,4.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EA20,Euro area – 20 countries (from 2023),2023,,2.8,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EE,Estonia,2019,,13.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EE,Estonia,2023,,17.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EL,Greece,2019,,1.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EL,Greece,2023,,3.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,ES,Spain,2019,,2.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,ES,Spain,2023,,3.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EU27_2020,European Union - 27 countries (from 2020),2019,,4.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,EU27_2020,European Union - 27 countries (from 2020),2023,,2.9,,e,estimated,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,FI,Finland,2019,,14.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,FI,Finland,2023,,6.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,FR,France,2019,,5.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,FR,France,2023,,5.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,HR,Croatia,2019,,1.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,HR,Croatia,2023,,1.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,HU,Hungary,2019,,0.5,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,HU,Hungary,2023,,1.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,IE,Ireland,2019,,6.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,IE,Ireland,2023,,1.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,IS,Iceland,2019,,6.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,IT,Italy,2019,,1.4,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,IT,Italy,2023,,0.6,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,LT,Lithuania,2019,,5.3,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,LT,Lithuania,2023,,6.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,LU,Luxembourg,2019,,1.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,LU,Luxembourg,2023,,2.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,LV,Latvia,2019,,8.1,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,LV,Latvia,2023,,7.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,ME,Montenegro,2019,,0.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,MK,North Macedonia,2019,,1.2,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,MK,North Macedonia,2023,,1.7,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,MT,Malta,2019,,4.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,MT,Malta,2023,,7.0,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,NL,Netherlands,2019,,6.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,NL,Netherlands,2023,,5.9,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,NO,Norway,2019,,29.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,NO,Norway,2023,,26.8,,,,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,PL,Poland,2019,,1.4,,u,low reliability,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,PL,Poland,2023,,1.1,,u,low reliability,,
dataflow,ESTAT:ILC_IGTP01(1.0),Transition of educational attainment level from parents to current adults (population aged 25 - 59),A,Annual,PC,Percentage,FED5_8,From first and second stage of tertiary education (levels 5 and 8) of the parents,ED0-2,"Less than primary, primary and lower secondary education (levels 0-2)",F,Females,PT,Portugal,2019,,1.1,,,,,
